PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
426,0.529263,0.0386,0.0358241,0.00558183,0.146852,480,0,0.392057,10.9439,1.60714,70.2381
427,0.312892,0.0386,0.024957,0.00558183,0.102305,480,0,0.392057,15.7093,1.60714,70.2381
428,0.189846,0.0386,0.0388136,0.00558183,0.159107,480,0,0.392057,10.101,1.60714,70.2381
429,0.212354,0.0386,0.0490856,0.00558183,0.201215,480,0,0.392057,7.98721,1.60714,70.2381
430,0.206719,0.0386,0.0433381,0.00558183,0.177654,480,0,0.392057,9.04646,1.60714,70.2381
431,0.328316,0.0386,0.01075,0.00558183,0.0440672,480,0,0.392057,36.4703,1.60714,70.2381
432,0.0585672,0.0386,0.0130583,0.00558183,0.0535295,480,0,0.392057,30.0235,1.60714,70.2381
433,0.233424,0.0386,0.0319373,0.00558183,0.130919,480,0,0.392057,12.2758,1.60714,70.2381
434,0.115374,0.0386,0.0733943,0.00558183,0.300863,480,0,0.392057,5.34178,1.60714,70.2381
435,0.263777,0.0386,0.0341843,0.00558183,0.14013,480,0,0.392057,11.4689,1.60714,70.2381
436,0.403531,0.0386,0.0356369,0.00558183,0.146085,480,0,0.392057,11.0014,1.60714,70.2381
437,0.562762,0.0386,0.0154237,0.00558183,0.0632258,480,0,0.392057,25.4191,1.60714,70.2381
438,0.28596,0.0386,0.0329511,0.00558183,0.135075,480,0,0.392057,11.8981,1.60714,70.2381
439,0.299404,0.0386,0.0229154,0.00558183,0.093936,480,0,0.392057,17.1089,1.60714,70.2381
440,0.148398,0.0386,0.0428859,0.00558183,0.175801,480,0,0.392057,9.14185,1.60714,70.2381
441,0.643678,0.0386,0.0183679,0.00558183,0.0752949,480,0,0.392057,21.3446,1.60714,70.2381
442,0.590672,0.0386,0.0206226,0.00558183,0.0845373,480,0,0.392057,19.0111,1.60714,70.2381
443,0.0525448,0.0386,0.0525186,0.00558183,0.215287,480,0,0.392057,7.4651,1.60714,70.2381
444,0.329895,0.0386,0.0358167,0.00558183,0.146822,480,0,0.392057,10.9462,1.60714,70.2381
445,0.320496,0.0386,0.0242402,0.00558183,0.0993667,480,0,0.392057,16.1739,1.60714,70.2381
446,0.187026,0.0386,0.00635716,0.00558183,0.0260596,480,0,0.392057,61.6717,1.60714,70.2381
447,0.137172,0.0386,0.0623218,0.00558183,0.255473,480,0,0.392057,6.29085,1.60714,70.2381
448,0.0230022,0.0386,0.113754,0.00558183,0.466309,480,0,0.392057,3.44652,1.60714,70.2381
449,0.303303,0.0386,0.00759818,0.00558183,0.0311469,480,0,0.392057,51.5987,1.60714,70.2381
450,0.263695,0.0386,0.0273796,0.00558183,0.112236,480,0,0.392057,14.3193,1.60714,70.2381
451,0.243598,0.0386,0.140692,0.00558183,0.576735,480,0,0.392057,2.78662,1.60714,70.2381
452,0.756497,0.0386,0.0139525,0.00558183,0.057195,480,0,0.392057,28.0994,1.60714,70.2381
453,0.226674,0.0386,0.00816226,0.00558183,0.0334592,480,0,0.392057,48.0329,1.60714,70.2381
454,0.352462,0.0386,0.0309313,0.00558183,0.126796,480,0,0.392057,12.6751,1.60714,70.2381
455,0.158135,0.0386,0.0448703,0.00558183,0.183935,480,0,0.392057,8.73756,1.60714,70.2381
456,0.510005,0.0386,0.0125624,0.00558183,0.0514965,480,0,0.392057,31.2088,1.60714,70.2381
457,0.215207,0.0386,0.0458663,0.00558183,0.188018,480,0,0.392057,8.54782,1.60714,70.2381
458,0.315155,0.0386,0.0457611,0.00558183,0.187587,480,0,0.392057,8.56748,1.60714,70.2381
459,0.387121,0.0386,0.123971,0.00558183,0.508187,480,0,0.392057,3.1625,1.60714,70.2381
460,0.499657,0.0386,0.0125267,0.00558183,0.0513502,480,0,0.392057,31.2977,1.60714,70.2381
461,0.329649,0.0386,0.0214465,0.00558183,0.0879149,480,0,0.392057,18.2807,1.60714,70.2381
462,0.567344,0.0386,0.0283033,0.00558183,0.116022,480,0,0.392057,13.852,1.60714,70.2381
463,0.371383,0.0386,0.0116205,0.00558183,0.0476353,480,0,0.392057,33.7385,1.60714,70.2381
464,0.566495,0.0386,0.0821986,0.00558183,0.336953,480,0,0.392057,4.76963,1.60714,70.2381
465,0.670136,0.0386,0.0362538,0.00558183,0.148614,480,0,0.392057,10.8142,1.60714,70.2381
466,0.323508,0.0386,0.0336133,0.00558183,0.13779,480,0,0.392057,11.6638,1.60714,70.2381
467,0.550884,0.0386,0.0158762,0.00558183,0.0650806,480,0,0.392057,24.6947,1.60714,70.2381
468,0.639005,0.0386,0.00772088,0.00558183,0.0316499,480,0,0.392057,50.7788,1.60714,70.2381
469,0.220018,0.0386,0.0195381,0.00558183,0.0800916,480,0,0.392057,20.0663,1.60714,70.2381
470,0.274096,0.0386,0.0487056,0.00558183,0.199657,480,0,0.392057,8.04952,1.60714,70.2381
471,0.296268,0.0386,0.0307106,0.00558183,0.125891,480,0,0.392057,12.7662,1.60714,70.2381
472,0.535014,0.0386,0.0420091,0.00558183,0.172206,480,0,0.392057,9.33267,1.60714,70.2381
473,0.252934,0.0386,0.0194763,0.00558183,0.0798385,480,0,0.392057,20.1299,1.60714,70.2381
474,0.609925,0.0386,0.0142678,0.00558183,0.0584875,480,0,0.392057,27.4784,1.60714,70.2381
475,0.293419,0.0386,0.0156476,0.00558183,0.0641434,480,0,0.392057,25.0555,1.60714,70.2381
