PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
198,0.104356,0.0386,0.0269391,0.00634218,0.10572,360,0.24338,0.267278,9.92153,1.04891,42.1429
199,0.228789,0.0386,0.062444,0.00634218,0.245056,360,0.24338,0.267278,4.28028,1.04891,42.1429
200,0.367752,0.0386,0.0364336,0.00634218,0.142981,360,0.24338,0.267278,7.33601,1.04891,42.1429
201,0.0526479,0.0386,0.00853973,0.00634218,0.0335135,360,0.24338,0.267278,31.2981,1.04891,42.1429
202,0.187702,0.0386,0.00647607,0.00634218,0.0254148,360,0.24338,0.267278,41.2716,1.04891,42.1429
203,0.11778,0.0386,0.0845022,0.00634218,0.331622,360,0.24338,0.267278,3.16297,1.04891,42.1429
204,0.263253,0.0386,0.0609604,0.00634218,0.239234,360,0.24338,0.267278,4.38444,1.04891,42.1429
205,0.15808,0.0386,0.0602319,0.00634218,0.236375,360,0.24338,0.267278,4.43747,1.04891,42.1429
206,0.289904,0.0386,0.0149643,0.00634218,0.058726,360,0.24338,0.267278,17.8611,1.04891,42.1429
207,0.0566721,0.0386,0.0846291,0.00634218,0.33212,360,0.24338,0.267278,3.15822,1.04891,42.1429
208,0.355084,0.0386,0.181307,0.00634218,0.711524,360,0.24338,0.267278,1.47417,1.04891,42.1429
209,0.080667,0.0386,0.105359,0.00634218,0.413472,360,0.24338,0.267278,2.53683,1.04891,42.1429
210,0.301566,0.0386,0.126007,0.00634218,0.494505,360,0.24338,0.267278,2.12113,1.04891,42.1429
211,0.241016,0.0386,0.00827176,0.00634218,0.0324618,360,0.24338,0.267278,32.3121,1.04891,42.1429
212,0.226785,0.0386,0.401678,0.00634218,1.57635,360,0.24338,0.267278,0.665402,1.04891,42.1429
213,0.0621505,0.0386,0.0297182,0.00634218,0.116627,360,0.24338,0.267278,8.99372,1.04891,42.1429
214,0.141158,0.0386,0.0150382,0.00634218,0.0590162,360,0.24338,0.267278,17.7732,1.04891,42.1429
215,0.0992726,0.0386,0.0171639,0.00634218,0.0673582,360,0.24338,0.267278,15.5721,1.04891,42.1429
216,0.308008,0.0386,0.116232,0.00634218,0.456143,360,0.24338,0.267278,2.29952,1.04891,42.1429
217,0.0528038,0.0386,0.0640786,0.00634218,0.251471,360,0.24338,0.267278,4.17109,1.04891,42.1429
218,0.0391492,0.0386,0.00382605,0.00634218,0.015015,360,0.24338,0.267278,69.8573,1.04891,42.1429
219,0.413374,0.0386,0.0240112,0.00634218,0.0942298,360,0.24338,0.267278,11.1314,1.04891,42.1429
220,0.278192,0.0386,0.0401724,0.00634218,0.157653,360,0.24338,0.267278,6.65327,1.04891,42.1429
221,0.189701,0.0386,0.0189488,0.00634218,0.074363,360,0.24338,0.267278,14.1052,1.04891,42.1429
222,0.259472,0.0386,0.0594673,0.00634218,0.233375,360,0.24338,0.267278,4.49453,1.04891,42.1429
223,0.338383,0.0386,0.0699028,0.00634218,0.274328,360,0.24338,0.267278,3.82356,1.04891,42.1429
224,0.267227,0.0386,0.0271306,0.00634218,0.106472,360,0.24338,0.267278,9.85152,1.04891,42.1429
225,0.353265,0.0386,0.074966,0.00634218,0.294198,360,0.24338,0.267278,3.56532,1.04891,42.1429
226,0.592677,0.0386,0.0122135,0.00634218,0.0479309,360,0.24338,0.267278,21.8838,1.04891,42.1429
227,0.262395,0.0386,0.0738347,0.00634218,0.289758,360,0.24338,0.267278,3.61995,1.04891,42.1429
228,0.203395,0.0386,0.0631979,0.00634218,0.248015,360,0.24338,0.267278,4.22921,1.04891,42.1429
229,0.107397,0.0386,0.501218,0.00634218,1.96699,360,0.24338,0.267278,0.533256,1.04891,42.1429
230,0.140674,0.0386,0.0271076,0.00634218,0.106381,360,0.24338,0.267278,9.85989,1.04891,42.1429
231,0.44404,0.0386,0.0498979,0.00634218,0.19582,360,0.24338,0.267278,5.35649,1.04891,42.1429
232,0.346996,0.0386,0.0252269,0.00634218,0.0990009,360,0.24338,0.267278,10.5949,1.04891,42.1429
233,0.088476,0.0386,0.00963753,0.00634218,0.0378217,360,0.24338,0.267278,27.733,1.04891,42.1429
234,0.107716,0.0386,0.0160953,0.00634218,0.0631645,360,0.24338,0.267278,16.606,1.04891,42.1429
235,0.700977,0.0386,0.0519248,0.00634218,0.203775,360,0.24338,0.267278,5.14739,1.04891,42.1429
236,0.403427,0.0386,0.15268,0.00634218,0.599182,360,0.24338,0.267278,1.75057,1.04891,42.1429
237,0.432574,0.0386,0.179637,0.00634218,0.704972,360,0.24338,0.267278,1.48787,1.04891,42.1429
238,0.292833,0.0386,0.136046,0.00634218,0.533903,360,0.24338,0.267278,1.96461,1.04891,42.1429
239,0.13768,0.0386,0.0979961,0.00634218,0.384578,360,0.24338,0.267278,2.72743,1.04891,42.1429
240,0.248703,0.0386,0.0245772,0.00634218,0.0964511,360,0.24338,0.267278,10.875,1.04891,42.1429
241,0.418082,0.0386,0.00422038,0.00634218,0.0165625,360,0.24338,0.267278,63.3302,1.04891,42.1429
242,0.0741413,0.0386,0.0748725,0.00634218,0.293831,360,0.24338,0.267278,3.56977,1.04891,42.1429
243,0.147743,0.0386,0.0203458,0.00634218,0.0798456,360,0.24338,0.267278,13.1367,1.04891,42.1429
244,0.374805,0.0386,0.0113723,0.00634218,0.0446297,360,0.24338,0.267278,23.5025,1.04891,42.1429
245,0.503084,0.0386,0.066313,0.00634218,0.26024,360,0.24338,0.267278,4.03055,1.04891,42.1429
